conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
2011668971012177971,Thu Jan 15 05:17:12 +0000 2026,0,@MyRepublic @ID_MyRepublic why? kenapa? kok MyRep memblokir @grok nih? ada salah apa ini @kemkomdigi @pmtkemkomdigi blokir https://t.co/CoeUZhSciM? belum daftar PSE? masalah konten? tapi baru nemu di MyRepublic mungkin juga mile iforte kalo lewat @Telkomsel @indosat sih belum https://t.co/A21xGN4byi,2011668971012177971,https://pbs.twimg.com/media/G-rbrmyasAAPwBW.png,MyRepublic,in,,0,1,0,https://x.com/undefined/status/2011668971012177971,812762695,
2011603169437184062,Thu Jan 15 00:55:44 +0000 2026,1,WiFi lemot bikin kesel? Saatnya pakai MyRepublic Majalengka Mulai Rp110rb/bulan Stabil &amp; unlimited Gratis pemasangan WhatsApp: 0851 1778 2197 #MyRepublic #MyRepublicMajalengka #WiFiMajalengka #WiFiRumah #InternetCepat https://t.co/Ob269EXLT5,2011603169437184062,https://pbs.twimg.com/media/G-qma_gbQAIV6wy.jpg,,in,,0,0,0,https://x.com/undefined/status/2011603169437184062,1941600818869960705,
2011576670210441451,Wed Jan 14 23:10:26 +0000 2026,0,Teruntuk Bapak Ibu Sekalian yang belum menggunakan Wifi Myrepublic 100 MBPS bisa akses 20 HP kita kasih promo bulanannya cuman 233rb saja Sudah termasuk Pajak biaya pemasangan unlimited dan tanpa batasan kuota,2011576670210441451,,,in,,0,0,0,https://x.com/undefined/status/2011576670210441451,1983888267574657024,
2011443443957215700,Wed Jan 14 14:22:52 +0000 2026,0,Ni hasil dari @MyRepublicGamer @ID_MyRepublic https://t.co/1qlQT5c9Wv,2011443903845851510,https://pbs.twimg.com/ext_tw_video_thumb/2011443883369271296/pu/img/pSDfHKsDnRgWOUyI.jpg,chiensugianto,in,,0,0,0,https://x.com/undefined/status/2011443903845851510,53058201,
2011443443957215700,Wed Jan 14 14:21:02 +0000 2026,0,Baru 2 bulan pindah ke @ID_MyRepublic Cuma ni provider kacau beud Kaya nya 1 bulan lg aja harus pindah Ke stabilan ga jalan Telegram download lama Buka video di x aja mikir Website pribadi stmp kaga jalan kudu pake vpn untuk narik data Komplian banyak cuma di selesaikan,2011443443957215700,,,in,,0,1,0,https://x.com/undefined/status/2011443443957215700,53058201,
2011439085563568282,Wed Jan 14 14:03:43 +0000 2026,0,4x laporan ujung2nya cuma dibilang akan segera dipercepat dan diproses. Cancel kunjungan ga ada konfirmasi apa2. Bayar ga pernah telat tapi bagian kita perlu sampe harus ngemis2 diurusin nelpon bolak balikkk dikasi harapan palsu doangan. siapa lg kalo bukan @ID_MyRepublic,2011439085563568282,,,in,,0,0,0,https://x.com/undefined/status/2011439085563568282,85253743,
2011433490219192595,Wed Jan 14 13:41:29 +0000 2026,0,Loker Sales Lapangan Internet Wifi di MyRepublic Semarang Persyaratan dan alamat pengiriman lamaran klik &gt;&gt; https://t.co/fRlxiMY150 #lokersemarang #lokersmg #lokercot #lokerjateng #lowongansemarang #semarang #loker #lokerindonesia #lowongankerja https://t.co/ZKhB4AFpsd,2011433490219192595,https://pbs.twimg.com/media/G-oMGXlXgAAT8uL.jpg,,in,,0,0,0,https://x.com/undefined/status/2011433490219192595,380900111,
2011432949791551560,Wed Jan 14 13:39:20 +0000 2026,1,Loker MyRepublic Semarang Bulan Januari 2026 Info lengkap klik &gt;&gt; https://t.co/1yfSBAmlHz #lokerjogja #lokersolo #lokersemarang #lowonganjogja #lokersoloraya #lokersmg #lokerjateng #lokerdiy #loker #lokercot https://t.co/wXKjhQCLj2,2011432949791551560,https://pbs.twimg.com/media/G-oLm8CWoAA5gr8.jpg,,in,,0,0,0,https://x.com/undefined/status/2011432949791551560,456442284,
2011429262344204551,Wed Jan 14 13:24:41 +0000 2026,0,@ID_MyRepublic pelanggan dengan id 1184068 tidak bisa internet customer service pun tidak bisa dihubungi ini bagaimana penyelesaiannya kenapa customer servicenya jelek sekali ! pelanggan tidak dapat kompensasi apapun terkait buruknya kinerja my reublic !.,2011429262344204551,,ID_MyRepublic,in,,0,0,0,https://x.com/undefined/status/2011429262344204551,187179763,
2011035924201927120,Wed Jan 14 12:17:04 +0000 2026,0,@kakorrhaphiophb @ID_MyRepublic SUMPAH SAMA BGTTTT myrepublicku mati dari minggu sore telf cs via wa atau tlf udh lebih dari 20x tiba2 lsg mati gt aja abis masukin id pelanggan. Btw aku dom pamulang reni jaya,2011412248070344849,,kakorrhaphiophb,in,,0,0,0,https://x.com/undefined/status/2011412248070344849,62789056,
2011402052866629804,Wed Jan 14 11:36:34 +0000 2026,0,@ID_MyRepublic Dari minggu sampai sekarang internet RTO tidak bisa dipakai.. dijanjikan berkali-kali ada teknisi datang tidak ada yang datang. Tidak jelas. Cukup bulan ini pakai ini internet. Mau bangkrut kayaknya,2011402052866629804,,ID_MyRepublic,in,,0,0,0,https://x.com/undefined/status/2011402052866629804,1381564113327775744,
2011371928439951706,Wed Jan 14 09:36:51 +0000 2026,0,nyesel gue pasang myrepublic ga niat amat dah jlek parah kemusuhan,2011371928439951706,,,in,,0,0,0,https://x.com/undefined/status/2011371928439951706,1990712930921586688,
2011370408478704031,Wed Jan 14 09:30:49 +0000 2026,0,fuckass myrepublic tutup aja perusahaannya kalo sinyalnya 0-100an kb/s terus,2011370408478704031,,,in,,0,0,0,https://x.com/undefined/status/2011370408478704031,1699622145922617345,
2011358612099363000,Wed Jan 14 08:43:57 +0000 2026,0,@ID_MyRepublic beresin nih intemitten conection ud dari akhir desember kemaren 2x ke call center 2x bikin tiket ga d benahin juga sampe sekarang ternyata banyak yg intemitten. kompensasi ny untuk customer apa ini jgn cuman gercep kasih denda.,2011358612099363000,,ID_MyRepublic,in,,0,0,0,https://x.com/undefined/status/2011358612099363000,1245123662,
2011342230993449267,Wed Jan 14 07:38:51 +0000 2026,0,@ID_MyRepublic tolong ini udah Los hampir satu hari kapan selesainya katanya estimasi 8 jam,2011342230993449267,,ID_MyRepublic,in,,0,0,0,https://x.com/undefined/status/2011342230993449267,2008927120584843264,
2011335599610085727,Wed Jan 14 07:12:30 +0000 2026,1,Lagi cari WiFi rumah area Majalengka? MyRepublic mulai Rp110rb/bulan &amp; gratis pasang. WA 0851 1778 2197 https://t.co/ntUoj33xup,2011335599610085727,https://pbs.twimg.com/media/G-mzEaJaUAA9br9.jpg,,in,,0,0,0,https://x.com/undefined/status/2011335599610085727,1941600818869960705,
2009202609274671381,Wed Jan 14 06:29:21 +0000 2026,0,@DKIJakarta @MyRepublic @moratelindo Aduan saya di X pada tgl 8 langsung direspon @DKIJakarta dan tgl 9 langsung dicheck petugas. Lalu tgl 12 Sudin Bina Marga @kotajaktim koordinasi dengan pemilik tiang telefon yaitu Moratelindo di saat saya baru diinfo Myrepublic itu bukan tiangnya. Bravo @DKIJakarta @kotajaktim!,2011324741303542089,,riarusticana,in,,0,0,0,https://x.com/undefined/status/2011324741303542089,54151540,
2009202609274671381,Wed Jan 14 06:10:07 +0000 2026,0,@DKIJakarta Terima kasih @DKIJakarta Sejak saya email @myrepublic tgl 6 baru direspon tgl 12 oleh Govrel-nya. Menurutnya itu tiang @moratelindo. Meskipun mereka merger myrepublic tidak bisa bongkar. Tgl 13 email moratelindo dijawab langsung oleh CEMnya.Hari ini tgl 14 tiang dicabut. https://t.co/Atv8TB2sv9,2011319899021521111,https://pbs.twimg.com/media/G-mkyPWbQAIOnkd.jpg,DKIJakarta,in,,0,1,0,https://x.com/undefined/status/2011319899021521111,54151540,
2006761395841544461,Wed Jan 14 04:58:59 +0000 2026,0,@ArohaRemee @MyRepublic_IDN ada denda 1 jt kalo blm 12 bulan males bgt. ada saran kak?,2011301999619555772,,ArohaRemee,in,,0,0,0,https://x.com/undefined/status/2011301999619555772,1800001259732455424,
2011195622523814378,Wed Jan 14 04:52:07 +0000 2026,0,@asvtronot @grok Myrepublic 233ķ dapat 100mbps kak,2011300270811333054,,asvtronot,in,,0,0,0,https://x.com/undefined/status/2011300270811333054,1511829290127527939,
2011035924201927120,Wed Jan 14 04:15:57 +0000 2026,0,@kakorrhaphiophb @ID_MyRepublic Kamu dom mana kak?,2011291169867894860,,kakorrhaphiophb,in,,0,0,0,https://x.com/undefined/status/2011291169867894860,1632776924719353858,
2011289727748694385,Wed Jan 14 04:13:53 +0000 2026,0,@geprekgogo Ya rekomendasi itu berdasarkan pencarian data terkini per 14 Januari 2026. IndiHome MyRepublic dan ICONNET masih top pilihan untuk stabil murah jarang gangguan dan CS cepat. Tambahan: https://t.co/cLwSY13mmb juga bagus murah dan anti lag. Cek coverage langsung ya!,2011290649656504481,,geprekgogo,in,,0,0,0,https://x.com/undefined/status/2011290649656504481,1720665183188922368,
2011289727748694385,Wed Jan 14 04:11:37 +0000 2026,0,@geprekgogo Berdasarkan pencarian terbaru rekomendasi WiFi di Gending Probolinggo: 1. IndiHome: Mulai Rp150.000/bln stabil untuk streaming/gaming jarang gangguan CS 24/7 cepat. Cek coverage di situs resmi. 2. MyRepublic: Harga flat murah 100% fiber optic anti lag penanganan cepat.,2011290078270689402,,geprekgogo,in,,0,1,0,https://x.com/undefined/status/2011290078270689402,1720665183188922368,
2011056577575600309,Tue Jan 13 12:43:46 +0000 2026,0,Lah udeh 24 jem. Udah lapor CS dah lapor ke sales yg nawarin. Ini masih gangguan Bang. Lah rugi kita buju buset. Janji teknisi dteng ora dateng2. @ID_MyRepublic https://t.co/P6Cnr2dV5k,2011056577575600309,https://pbs.twimg.com/ext_tw_video_thumb/2011056556478251013/pu/img/Z9dgAStWGqkXDy_F.jpg,,in,,0,0,0,https://x.com/undefined/status/2011056577575600309,563452708,
2011053457017647295,Tue Jan 13 12:33:35 +0000 2026,0,halo @ID_MyRepublic kenapa error terus yahh??,2011054013777920237,,darapss,in,,0,0,0,https://x.com/undefined/status/2011054013777920237,101174166,
2011053457017647295,Tue Jan 13 12:31:58 +0000 2026,0,halo @MyRepublic kenapa eror mulu yaaaaahhhhh,2011053610478813381,,darapss,in,,0,0,0,https://x.com/undefined/status/2011053610478813381,101174166,
2011053457017647295,Tue Jan 13 12:31:22 +0000 2026,0,aduh stres ganti dari indihome ke myrepublic sama aja ternyata,2011053457017647295,,,in,,0,3,1,https://x.com/undefined/status/2011053457017647295,101174166,
2011052707088646287,Tue Jan 13 12:28:23 +0000 2026,0,MYREPUBLIC GUE MURKAAAAA SAMA ELUKHHHH AKHHH PROVIDER JELEKKKKK GANGGUAN MULU TIAP MINGGU FAKHHH,2011052707088646287,,,in,,0,0,0,https://x.com/undefined/status/2011052707088646287,1863486391398883328,
2011035924201927120,Tue Jan 13 12:28:05 +0000 2026,0,@FPLSantos @kakorrhaphiophb @ID_MyRepublic Ka maksudnya skrng keluar tagihannya lebih mahal drpd paket Nova kmrn atau gmn ya ? Soalnya saya jg paket Nova error udh 3 Hari,2011052630374838425,,FPLSantos,in,,0,1,0,https://x.com/undefined/status/2011052630374838425,971112866,
2011051046567887230,Tue Jan 13 12:21:47 +0000 2026,0,@ID_MyRepublic WOI WIFI LU SHIBALLLLL ngelag banget #myrepublic,2011051046567887230,,ID_MyRepublic,in,,0,0,0,https://x.com/undefined/status/2011051046567887230,1195487312483737600,
2011050797426229530,Tue Jan 13 12:20:48 +0000 2026,0,@ID_MyRepublic lu punya cs juga yang bener ngapa customer komplain tuh ya ditanggapi yang bener kasih solusi kek. Capek guaa ya tiap bulan ada aja lu gangguan nya.,2011050797426229530,,ID_MyRepublic,in,,0,0,0,https://x.com/undefined/status/2011050797426229530,1439911628326117380,
2011050468122980690,Tue Jan 13 12:19:29 +0000 2026,0,@ID_MyRepublic WOILAAAH KAPAN WIFI GUAAA BENER MAU ROBLOXAN INIII. DARI PAGI MASIH MERAH MULUUUUUUU.,2011050468122980690,,ID_MyRepublic,in,,0,0,0,https://x.com/undefined/status/2011050468122980690,1439911628326117380,
2011035924201927120,Tue Jan 13 12:13:40 +0000 2026,0,@Yuliyan98579359 @kakorrhaphiophb @ID_MyRepublic Gila sih scam parah myrep,2011049004579373517,,Yuliyan98579359,in,,0,1,0,https://x.com/undefined/status/2011049004579373517,1669964210703593472,
2011035924201927120,Tue Jan 13 12:13:10 +0000 2026,0,@kakorrhaphiophb @ID_MyRepublic Jir kirain cmn gw yg kena lo liat deh di websitenya contohnya gw pake paket Nova 100mbps ternyata udh ga ad di website tp jmlah tagihannya lebih mahal dr mygamer gila scam bgt ini,2011048876875399337,,kakorrhaphiophb,in,,0,1,0,https://x.com/undefined/status/2011048876875399337,1669964210703593472,
2011035924201927120,Tue Jan 13 12:12:43 +0000 2026,1,@kakorrhaphiophb @ID_MyRepublic Laahh sama saya juga gangguan dari kmrn malam trus dibilang status id tidak aktif.. di telp gak ada respon,2011048765667623226,,kakorrhaphiophb,in,,0,2,0,https://x.com/undefined/status/2011048765667623226,1207291529829576705,
2011035924201927120,Tue Jan 13 11:21:42 +0000 2026,5,Jangan pernah langganan @ID_MyRepublic sumpah udah layanan jelek CS begini dan main asal tutup telepon komplenan. Kalau lu nggak kuat hadapin komplenan pelanggan jangan usaha kont0L https://t.co/ErVcUSBdao,2011035924201927120,https://pbs.twimg.com/media/G-iieBia4AAMW-A.jpg,,in,,0,6,0,https://x.com/undefined/status/2011035924201927120,29271722,
2011012962191098023,Tue Jan 13 09:50:27 +0000 2026,0,@MyRepublicBali @MyRepublic udah 3 hari jaringanmu ga ada koneksi gimana ini solusinya. teknisi uda janjian ga dateng2 . kacau,2011012962191098023,,MyRepublicBali,in,,0,0,0,https://x.com/undefined/status/2011012962191098023,1564347449887830016,
2011009755020665141,Tue Jan 13 09:37:43 +0000 2026,0,myrepublic udah mah lelet sering bgt gangguan juga astagaaaa stress bgt mau ganti tp gaada option lain,2011009755020665141,,,in,,0,0,0,https://x.com/undefined/status/2011009755020665141,741104279424008192,
2010932340256583869,Tue Jan 13 09:31:50 +0000 2026,0,@tanyakanrl Myrepublic udah murah dan dia pake kabel fiber optik ,2011008277233152310,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/2011008277233152310,1031818259081846784,
2011003723238293870,Tue Jan 13 09:13:44 +0000 2026,1,myrepublic gangguan mulu yaallah,2011003723238293870,,,in,,0,1,0,https://x.com/undefined/status/2011003723238293870,182696611,
2010995397645517202,Tue Jan 13 08:40:39 +0000 2026,0,@ID_MyRepublic CS lu kok ga bs dahhh urgent dahal,2010995397645517202,,ID_MyRepublic,in,,0,0,0,https://x.com/undefined/status/2010995397645517202,1751568633674055680,
2010728581790629896,Tue Jan 13 08:36:05 +0000 2026,0,@ericazulkarnain @ID_MyRepublic greget banget kak aslii ga solutif samsek,2010994244908171270,,ericazulkarnain,in,,0,0,0,https://x.com/undefined/status/2010994244908171270,1683524815418970113,
2010932340256583869,Tue Jan 13 08:11:25 +0000 2026,0,@tanyakanrl Myrepublic klo masuk jangkauan area harganya keknya lumayan,2010988039733153820,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/2010988039733153820,613685335,
2010397651624394902,Sun Jan 11 17:05:26 +0000 2026,0,Mending matiin aja wifi lu daripada ngelek2 mulu tai @MyRepublic,2010397651624394902,,,in,,0,0,0,https://x.com/undefined/status/2010397651624394902,983027105372946432,
2006531922152009752,Sun Jan 11 14:04:56 +0000 2026,0,@gomsemariya @MyRepublic @ID_MyRepublic dari pihak cs nya pun nggak bilang gimana2 cuman minta maaf,2010352229686149313,,gomsemariya,in,,0,0,0,https://x.com/undefined/status/2010352229686149313,1214086292952104962,
2008568277174497535,Sun Jan 11 14:45:33 +0000 2026,0,@aciltell @mamaonay21 @ID_MyRepublic @aciltell Selamat malam First People saya Zora. Mohon maaf atas ketidaknyamanannya. Untuk keluhan Bapak/Ibu bisa dm kami terlebih dahulu ya. Tks. ^Zora,2010362450382901647,,aciltell,in,,0,1,0,https://x.com/undefined/status/2010362450382901647,155787551,
2010382592298856781,Sun Jan 11 16:05:35 +0000 2026,1,gw gatau X yg nge down atau myrepublic yg BUSUK,2010382592298856781,,,in,,0,3,0,https://x.com/undefined/status/2010382592298856781,1608489691216777216,
2006531922152009752,Sun Jan 11 14:04:23 +0000 2026,0,@gomsemariya @MyRepublic @ID_MyRepublic halo kak sorry baru bales rep aku nggak bayar penalti kak soalnya emg nggak ada tindakan sama sekali,2010352088963027427,,gomsemariya,in,,0,0,0,https://x.com/undefined/status/2010352088963027427,1214086292952104962,
2010240166292795520,Sun Jan 11 13:51:06 +0000 2026,0,Damn IPv6 masih broken kukira mitos belaka di Myrepublic,2010348748002742637,,sen2402_,in,,0,0,0,https://x.com/undefined/status/2010348748002742637,1009781964881055746,
2010345291346755829,Sun Jan 11 13:37:22 +0000 2026,0,lemot bgt hari ni napa dah @MyRepublic,2010345291346755829,,,in,,0,0,0,https://x.com/undefined/status/2010345291346755829,1030197386,
2010254940464418958,Sun Jan 11 12:22:16 +0000 2026,0,@cajopy @ID_MyRepublic Tadi dari setengah 3 baru bisa lagi pas magrib. Kata nya perbaikan kabel optik. Tadi sih dapet email dari myrepublic nya langsung,2010326390948970819,,cajopy,in,,0,1,0,https://x.com/undefined/status/2010326390948970819,1149732849391509507,
1958356585434259509,Sun Jan 11 11:05:03 +0000 2026,0,@innoindr Kakk kamu masih pakai myrepublic?,2010306961355821309,,innoindr,in,,0,0,0,https://x.com/undefined/status/2010306961355821309,724979108,
2010292156251201719,Sun Jan 11 10:06:14 +0000 2026,0,p tawuran @MyRepublic https://t.co/7Mce0WhOrI,2010292156251201719,https://pbs.twimg.com/media/G-X-DhFaEAEnx0E.jpg,,in,,0,2,0,https://x.com/undefined/status/2010292156251201719,2349247909,
2010254940464418958,Sun Jan 11 09:20:03 +0000 2026,0,@muhkafyusuf1 @ID_MyRepublic Kak sorry mau tanya. Ini dari kapan ya kak? Soalnya aku udah 3 hari gini terus dan gak ada respon apa-apa dr myrepnya,2010280533889257758,,muhkafyusuf1,in,,0,1,0,https://x.com/undefined/status/2010280533889257758,347131293,
2009847927154598361,Sun Jan 11 08:21:46 +0000 2026,0,@juengun @ID_MyRepublic mjb kak aku juga pindahan terus masang myrepublic hampir nunggu 10hari setelah diverif cs pusat baru masang,2010265869356855534,,juengun,in,,0,0,0,https://x.com/undefined/status/2010265869356855534,1214417498554036224,
2010254940464418958,Sun Jan 11 07:38:21 +0000 2026,0,@ID_MyRepublic min ini kalau tiba2 merah kedip kedip gini kenapa ya? https://t.co/hSFWaXfPlL,2010254940464418958,https://pbs.twimg.com/ext_tw_video_thumb/2010254874223771648/pu/img/0I8Lh8NWiKNTP8Zz.jpg,ID_MyRepublic,in,,0,1,0,https://x.com/undefined/status/2010254940464418958,1149732849391509507,
2010227695779827927,Sun Jan 11 05:50:05 +0000 2026,0,Wifi daerah radar auri depok yg bagus apa yaa selain indhome. Myrepublic atau indosat?,2010227695779827927,,,in,,0,2,0,https://x.com/undefined/status/2010227695779827927,1416785865917952002,
2010226087247458324,Sun Jan 11 05:47:12 +0000 2026,0,@ID_MyRepublic Ini bukti reportnya @ID_MyRepublic https://t.co/WdRAqxsdsB,2010226971922534671,https://pbs.twimg.com/media/G-XCxkba8AADkag.jpg,MRB_Zone,in,,0,1,0,https://x.com/undefined/status/2010226971922534671,97659693,
2010226087247458324,Sun Jan 11 05:45:36 +0000 2026,0,@ID_MyRepublic Plis dong ini kenapa tiba2 dari pagi LOS? Ga ada pemberitahuan apapun. Tetangga dekat rumah aman aja ga ada gangguan. Pagi tadi hubungi CS ga ada solusi dari mereka cuma dibikin laporan doang. Teknisi ga tau dateng kapan ini kecewa deh service nya kurang satset...,2010226568317284666,,MRB_Zone,in,,0,1,0,https://x.com/undefined/status/2010226568317284666,97659693,
2009941748433465458,Sun Jan 11 03:39:16 +0000 2026,0,@nirkhala MyRepublic Majalengka tersedia paket: 10 Mbps Rp110rb | 20 Mbps Rp150rb | 100 Mbps Gratis pemasangan. WA 0851 1778 2197,2010194772984778989,,nirkhala,in,,0,0,0,https://x.com/undefined/status/2010194772984778989,1941600818869960705,
2009980473083342878,Sun Jan 11 03:38:36 +0000 2026,0,@mushymuggLe Promo WiFi MyRepublic Majalengka Mulai Rp110rb/bulan gratis pemasangan. WA 0851 1778 2197,2010194605686567155,,mushymuggLe,in,,0,0,0,https://x.com/undefined/status/2010194605686567155,1941600818869960705,
2009984926712820030,Sun Jan 11 03:38:18 +0000 2026,0,@fafifunt @Bramkhalid25 Promo Awal Tahun WiFi MyRepublic Majalengka Internet rumah stabil &amp; unlimited: 10 Mbps Rp110.000/bulan 20 Mbps Rp150.000/bulan 100 Mbps Rp233.100/bulan Harga tetap Gratis biaya pemasangan Cocok untuk 5 7 HP &amp; TV WhatsApp: 0851 1778,2010194532714082405,,fafifunt,in,,0,0,0,https://x.com/undefined/status/2010194532714082405,1941600818869960705,
2009984926712820030,Sun Jan 11 03:38:08 +0000 2026,0,@Bramkhalid25 @fafifunt Lagi cari WiFi rumah area Majalengka? MyRepublic mulai Rp110rb/bulan &amp; gratis pasang. WA 0851 1778 2197,2010194487814041816,,Bramkhalid25,in,,0,0,0,https://x.com/undefined/status/2010194487814041816,1941600818869960705,
2009990067398541550,Sun Jan 11 03:37:24 +0000 2026,0,@Ni466bjghvc @padriyanto85909 WiFi stabil &amp; unlimited untuk rumah MyRepublic Majalengka mulai Rp110rb/bulan. Info: 0851 1778 2197,2010194305701556579,,Ni466bjghvc,in,,0,0,0,https://x.com/undefined/status/2010194305701556579,1941600818869960705,
2010192289067610467,Sun Jan 11 03:29:23 +0000 2026,0,Memanglah @ID_MyRepublic @MyRepublic_IDN makin ke sini semakin kampret. Apa perlu gw ganti ke @Starlink aja...? Halo @Starlink apakah sinyal internet kamu tetap stabil di kala hujan?,2010192289067610467,,,in,,0,0,0,https://x.com/undefined/status/2010192289067610467,44229516,
2009918944094892257,Sat Jan 10 09:23:13 +0000 2026,0,hari ini semua orang nyebelin terutama teknisi myrepublic anug,2009918944094892257,,,in,,0,1,0,https://x.com/undefined/status/2009918944094892257,1607612669493940231,
2009847927154598361,Sat Jan 10 04:41:01 +0000 2026,0,@ID_MyRepublic ini gimana si udah ngehubungin cs nya tapi teknisinya ga datang udah kirim email juga sampai saat ini gaada teknisi yang datang ke rumah.,2009847927154598361,,ID_MyRepublic,in,,0,3,0,https://x.com/undefined/status/2009847927154598361,1787175481625980928,
2009856823327895912,Sat Jan 10 05:16:22 +0000 2026,1,Bapuk juga myrepublic ni marketingnya ga ngaruh cuaca buruk. Tapi sejak sering hujan ikut buruk koneksinya mending w pasang global xtream kemarin,2009856823327895912,,,in,,0,3,0,https://x.com/undefined/status/2009856823327895912,2728877532,
2009882796547043427,Sat Jan 10 06:59:35 +0000 2026,0,Ada apadah ama CDN X dan LINE(?) lemot banget pake jaringan ISP Myrepublic,2009882796547043427,,,in,,0,1,0,https://x.com/undefined/status/2009882796547043427,1009781964881055746,
2009830879376679167,Sat Jan 10 03:34:37 +0000 2026,0,@TSatryatomo @Kemenkomdigi_id Belum resmi diblokir secara penuh tapi dari screenshot-mu https://t.co/f3u3Rwh9tM kelihatan kena blokir oleh ISP seperti MyRepublic lewat program Internet Sehat Kominfo. Ini karena isu deepfake dan konten negatif baru-baru ini. X masih aman kok cuma ada ancaman dari,2009831216493584676,,TSatryatomo,in,,0,0,0,https://x.com/undefined/status/2009831216493584676,1720665183188922368,
2009528104155308469,Sat Jan 10 00:18:01 +0000 2026,0,@sbyfess aku pake myrepublic juga nder alhamdulillah aman sih ga pernah eror ,2009781739791814665,,sbyfess,in,,0,0,0,https://x.com/undefined/status/2009781739791814665,1499925908521906178,
2009763121917989343,Fri Jan 09 23:04:02 +0000 2026,0,Teruntuk Bapak Ibu Sekalian yang belum menggunakan Wifi Myrepublic 100 MBPS bisa akses 20 HP kita kasih promo bulanannya cuman 233rb saja Sudah termasuk Pajak biaya pemasangan unlimited dan tanpa batasan kuota,2009763121917989343,,,in,,0,0,0,https://x.com/undefined/status/2009763121917989343,1983888267574657024,
2009668049096585349,Fri Jan 09 16:46:15 +0000 2026,0,apasih myrepublic lemot bgt .,2009668049096585349,,,in,,0,1,0,https://x.com/undefined/status/2009668049096585349,1387090124853301250,
1988910160643764310,Fri Jan 09 16:01:37 +0000 2026,0,@ID_MyRepublic Udah ganti tahun baru ada kompensasi yang dikoreksi . Wkwkwkwk ISP Idiot @ID_MyRepublic https://t.co/QaYonAHxoZ,2009656816972820780,https://pbs.twimg.com/media/G-O8OKvb0AAc8Fq.jpg,peterrehatta,in,,0,1,0,https://x.com/undefined/status/2009656816972820780,276533314,
2009653514914668685,Fri Jan 09 15:48:30 +0000 2026,0,@ID_MyRepublic Gak ada internet berarti IOT down streaming gak bisa main game gak bisa. Ini pelayanan yang paling parah dari semua provider internet yang ada.. Harusnya gangguan segera diatasi,2009653514914668685,,ID_MyRepublic,in,,0,1,0,https://x.com/undefined/status/2009653514914668685,137162847,
2009653302766838121,Fri Jan 09 15:47:39 +0000 2026,0,@ID_MyRepublic Modem offline sejak pagi jam 9.30 dijanjiin teknisi datang jam 3 sore tapi hingga malam gak ada yang datang. Dihubungi lagi ternyata dijadwalkan jam 11 pagi besok. Bagaimana mungkin internet provider tidak memahami pentingnya internet jaman ini.,2009653302766838121,,ID_MyRepublic,in,,0,0,0,https://x.com/undefined/status/2009653302766838121,137162847,
2008568277174497535,Fri Jan 09 02:02:30 +0000 2026,0,@mamaonay21 @aciltell @ID_MyRepublic @mamaonay21 Selamat pagi First People saya Nuru . Mohon maaf atas ketidaknyamanannya. Kami tidak dapat DM kamu. Mohon dapat follow account @FirstMediaCares. Tks. ^Nuru,2009445648446455813,,mamaonay21,in,,0,1,0,https://x.com/undefined/status/2009445648446455813,155787551,
2009406679830728821,Thu Jan 08 23:27:40 +0000 2026,1,@MyRepublic heran gua sama lu giliran telat bayar sehari si paling gercep ngasih denda. giliran wifi bermasalah diem aja. pantek.,2009406679830728821,,MyRepublic,in,,0,1,0,https://x.com/undefined/status/2009406679830728821,984119526689157120,
2009399405536006527,Thu Jan 08 22:58:45 +0000 2026,0,Silahkan Download aplikasi pelanggan Myrepublic *App Store ( iOS )* https://t.co/gea4M5GpHo *Playstore ( Android )* https://t.co/eNtMAyi2Ve,2009399405536006527,,,in,,0,0,0,https://x.com/undefined/status/2009399405536006527,1983888267574657024,
2009260018961461317,Thu Jan 08 13:44:53 +0000 2026,0,myrepublic knp butut bgt anjggg,2009260018961461317,,,in,,0,0,0,https://x.com/undefined/status/2009260018961461317,1118771494404771840,
2009259409155789033,Thu Jan 08 13:42:28 +0000 2026,0,biar gak di kira ngibul SS #1 myrep Ss #2 Indihome spites keliatan aman. link lain ancur @ID_MyRepublic @MyRepublic #myrepublic #myrep https://t.co/4lEYRGlkQm,2009259409155789033,https://pbs.twimg.com/media/G-JSPNSboAAjNic.jpg,,in,,0,0,0,https://x.com/undefined/status/2009259409155789033,66681096,
2009239184436023561,Thu Jan 08 12:22:06 +0000 2026,0,Dugaan Pelanggaran K3 dan Perizinan Pemasangan Kabel MyRepublic di Jalan Basuki Rahmat Disorot https://t.co/Dcn2Ec6FMg,2009239184436023561,,,in,,0,1,0,https://x.com/undefined/status/2009239184436023561,1968375619345080320,
2009226266503942191,Thu Jan 08 11:30:46 +0000 2026,0,myrepublic nih udh ijin belum sih terkait pemasangan tiang asal asalan banget masang nya di depan rumah orang,2009226266503942191,,,in,,0,0,0,https://x.com/undefined/status/2009226266503942191,1088778492861239296,
